0.10557151038885071,-0.05062606139213143,0.10430297296609957,-0.049204579741105266
0.032788051168586775,-0.018300848910251532,0.030619841814806346,-0.017140272119223816
0.014110861880420121,-0.010779591566847225,0.01234750489560289,-0.009592024617888656
0.007111414257012793,-0.007603749650314087,0.005572975254952845,-0.006839028508939201
0.0038276117087561296,-0.006317218788942303,0.0025230874087637492,-0.005750425472393871
0.002694025075659323,-0.005615474682739491,0.0010206352839449396,-0.00492272729584702
0.0024061300577299383,-0.005408550138602833,0.0006157829149817982,-0.0047787797868823
0.002433120215660847,-0.005615474682739491,0.0005348124411891809,-0.0048237633834338324
0.003935572340479656,-0.006353205666183496,0.001353513898425748,-0.005327579664810108
0.0069404765901172226,-0.007567762773072921,0.0030538938480709856,-0.005849389384807114
0.01448872409145241,-0.010419722794435565,0.007030443783220125,-0.007189900562040635
0.03230222832583096,-0.018363825945423556,0.018420290430050067,-0.012030135550977872
0.10462685486127003,-0.04762115714249384,0.07784362147453011,-0.03563752702118461
0.10653415935505199,-0.05058107779557998,0.10637221840746676,-0.05081499249764758
0.0330849429058264,-0.018894632384730818,0.03312992650237782,-0.018885635665420508
0.01456069784593474,-0.010752601408916372,0.014488724091452408,-0.010806581724778134
0.007192384730805412,-0.007396825106177375,0.0073543256783907005,-0.007612746369624373
0.003935572340479657,-0.006389192543424636,0.0038815920246178938,-0.006425179420665829
0.0028559660232445575,-0.005804405788255636,0.002613054601866705,-0.005732432033773304
0.002154221917041801,-0.005453533735154258,0.0017943531446300838,-0.005462530454464542
0.0027030217949696074,-0.005669454998601255,0.0018573301798021312,-0.005498517331705736
0.004079519849444267,-0.006173271279977584,0.0025410808473843726,-0.005912366419979162
0.007228371608046605,-0.007387828386867063,0.004223467358408986,-0.006335212227562873
0.013688016072836408,-0.010329755601332632,0.0067425487652907935,-0.007513782457211185
0.03221226113272806,-0.017320206505429675,0.01534341242593017,-0.010230791688919418
0.10419501233437604,-0.04820594389766281,0.08157725998830145,-0.03697803819841816
0.1034392879123115,-0.04906063223214058,0.10154098013783987,-0.04846684875766132
0.031861389079626684,-0.017824022786806032,0.03136656951756059,-0.0177520490323237
0.01393092749421426,-0.010014870425472396,0.01393092749421426,-0.010068850741334158
0.0068415126777040345,-0.007414818544797972,0.007048437221840747,-0.007549769334452351
0.00414249688461637,-0.006263238473080595,0.0041874804811677935,-0.006416182701355544
0.002721015233590177,-0.005606477963429207,0.0027839922687622246,-0.005831395946186491
0.002613054601866705,-0.00554350092825716,0.002451113654281416,-0.005687448437221879
0.0029099463391063208,-0.0058134025075659195,0.002505093970143179,-0.005804405788255635
0.004421395183235415,-0.0065511334910098706,0.003413762620482704,-0.006227251595839401
0.007678207573561172,-0.007855657791002252,0.004637316446682468,-0.006911002263421589
0.015109497723862601,-0.010635644057882561,0.007273355204598083,-0.007738700439968468
0.03432649017064673,-0.018633727524732344,0.020588499783830497,-0.012327027288217487
0.10912521451641612,-0.05023020574247858,0.10689402812746372,-0.04931254037282876
0.1058234185295389,-0.050176225426616844,0.10265657333231604,-0.04924956333765672
0.03300397243203377,-0.018192888278528028,0.03172643828997224,-0.017770042470944294
0.014308789705246551,-0.010644640777192849,0.013957917652145173,-0.010617650619261992
0.007651217415630318,-0.007954621703415467,0.007651217415630317,-0.00790064138755373
0.004124503445995745,-0.006605113806871635,0.004115506726685461,-0.0065781236489407795
0.0030808840060018946,-0.005894372981358537,0.003017906970829847,-0.005903369700668823
0.00262205132117699,-0.005498517331705736,0.0024781038122122703,-0.006173271279977583
0.003026903690140131,-0.005858386104117398,0.0026130546018667054,-0.005858386104117398
0.003962562498410511,-0.006173271279977583,0.0029459332163475137,-0.005930359858599732
0.007219374888736267,-0.007441808702728826,0.003512726532895945,-0.006020327051702634
0.014326783143867174,-0.010230791688919421,0.007102417537702455,-0.007108930088248015
0.03273407085272501,-0.017833019506116342,0.03070081228859896,-0.01672642303095039
0.1038621337198952,-0.04897066503903768,0.10411404186058341,-0.049339530530759644
0.10392511075506729,-0.04827791765214518,0.10103716385646347,-0.04705436382594543
0.03176242516721345,-0.0177520490323237,0.030403920551359296,-0.017374186821291413
0.014263806108695069,-0.010383735917194398,0.013912934055593693,-0.010347749039953202
0.007192384730805412,-0.007396825106177375,0.006814522519773124,-0.0074957890185905875
0.0041245034459957445,-0.006227251595839401,0.004358418148063423,-0.006425179420665829
0.0027749955494519394,-0.005705441875842395,0.0029549299356577442,-0.005912366419979161
0.0026580381984181844,-0.0055345042089468745,0.0024781038122122707,-0.00552550748963659
0.0028379725846239875,-0.005822399226876205,0.0025320841280740336,-0.005858386104117399
0.004502365657028033,-0.006389192543424635,0.0023971333384196526,-0.005822399226876205
0.0075342600645965044,-0.007648733246865567,0.003107874163932749,-0.005678451717911594
0.014704645354899404,-0.010509689987538465,0.012905301492840979,-0.009430083670303421
0.03286902164237939,-0.018714697998524956,0.033003972432033776,-0.018606737366801462
0.10567047430126394,-0.04986134025075661,0.10352025838610415,-0.049168592863864095
0.10137004247094428,-0.04861979298593629,0.0977533613082068,-0.04708135398387629
0.032590123343760345,-0.018336835787492695,0.0308627532361842,-0.017653085119910483
0.013993904529386307,-0.010455709671676703,0.013292160423183553,-0.010212798250298822
0.0073903125556318405,-0.007567762773072921,0.007093420818392225,-0.0077926807558302315
0.004070523130134037,-0.006461166297906968,0.004106510007375176,-0.00642517942066583
0.0028829561811754127,-0.005723435314463018,0.0026760316370386984,-0.0059663467358409255
